,Unnamed: 0,company_name,vacancies,post_time,interview_time,rank,status,difficult,process,question,suggestion
3790,3790,寶成工業股份有限公司,資訊,2018.02.28,2016.08,5,其他,簡單,人資專業問題犀利,"[{'Q': '你為什麼想在這工作？想要這份工作 ？', 'A': '個人興趣與想從事之行...'}]",
3791,3791,寶成工業股份有限公司,生產管理,2018.01.18,2017.08,4,其他,簡單,需要仔細交代過往經歷...,"[{'Q': '你上個工作離職的原因? 為什麼想換工作？', 'A': '實際但是委婉'}]",
3792,3792,寶成工業股份有限公司,打版打樣,2018.01.17,2015.03,1,其他,簡單,筆試約1.5小時，面...,"[{'Q': '為何轉職？', 'A': '目前工作定位不清'}]",
3793,3793,寶成工業股份有限公司,海外開版設計師,2018.01.17,2018.01,4,未錄取,簡單,公司會先把大家帶到會...,"[{'Q': '你為什麼想在這工作？想要這份工作，對於這份工作，你的理解是甚麼 ？', 'A': '首先，要先了解公司狀...'}]",
3794,3794,寶成工業股份有限公司,海外儲備幹部,2018.01.10,2017.12,5,其他,簡單,我是在那種人才媒合會...,"[{'Q': '請用英文自我介紹', 'A': ""不要超過'30秒 人...""}]",
3795,3795,寶成工業股份有限公司,開發,2018.01.05,2018.01,4,錄取,簡單,進公司後填資料，筆試...,"[{'Q': '為什麼想要進我們公司', 'A': '由於寶成為鞋業龍頭'}]",
3796,3796,寶成工業股份有限公司,幕僚單位/高級管理師,2017.12.15,2015.12,5,錄取,簡單,會先先去面試場所，與...,"[{'Q': '對職缺未來的規劃與想像', 'A': '前往面試前多研究公司...'}]",
3797,3797,寶成工業股份有限公司,化工,2017.12.10,2017.08,3,錄取,簡單,先了解面試主管部門，...,"[{'Q': '你上個工作離職的原因? 為什麼想換工作？', 'A': '對於橡膠EVA等鞋類...'}]",
3798,3798,寶成工業股份有限公司,工安管理師,2017.11.28,2017.1,5,錄取,簡單,人資面試1小時  相...,"[{'Q': '個人發展規劃', 'A': '確實告知 做好結合工...'}]",
3799,3799,寶成工業股份有限公司,自動化,2017.11.24,2017.04,3,錄取,簡單,"到總部報到後,人資就...","[{'Q': '你上個工作離職的原因? 為什麼想換工作？', 'A': '據實以報,以免屆時上...'}]",
3800,3800,寶成工業股份有限公司,策略管理師,2017.11.23,2017.11,4,其他,簡單,進到公司後，向警衛表...,"[{'Q': '你上個工作離職的原因? 為什麼想換工作？', 'A': '不要暴露自己的缺點，...'}]",
3801,3801,寶成工業股份有限公司,人力資源/人資,2017.11.22,2017.11,3,未錄取,簡單,人資已非正式的邀約面...,"[{'Q': '對寶成的認識及了解、此職務未來的規劃…等，並無特別的答案。唯讀第二階段的人資副總面試，問題都很犀利難以回覆，即使擠出答案來，他也仍然運用行為事例法追問下去。', 'A': '人資高階主管的大方向...'}]",
3802,3802,寶成工業股份有限公司,面師,2017.11.13,2017.11,4,錄取,簡單,"總公司環境不錯
人...","[{'Q': '問太多了 但像是在聊天 我就放心聊', 'A': '我說太多了 該說不該...'}]",
3803,3803,寶成工業股份有限公司,海外儲備幹部,2017.11.06,2014.05,5,錄取,簡單,"初試分成簡報報告,多...","[{'Q': '你覺得在海外會碰到哪先問題?如何解決?', 'A': '大多數人都是回答""語...'}]",
3804,3804,寶成工業股份有限公司,品管儲幹,2017.11.01,2017.1,4,等待中,簡單,英文測驗與書信測驗,"[{'Q': '你為什麼選擇我們公司？', 'A': '業界最大公司'}]",
3805,3805,寶成工業股份有限公司,資材,2017.10.29,2016.04,4,錄取,簡單,總共有兩次面試，第一...,"[{'Q': '就學過程中所遇到的困難', 'A': '敘述自己求學中所遇到...'}]",
3806,3806,寶成工業股份有限公司,專案管理師,2017.10.27,2017.06,5,錄取,簡單,先準備好的簡報版英文...,"[{'Q': '你遇到壓力時，會如何處理？、英文自我介紹', 'A': '當天面試主管和人資同...'}]",
3807,3807,寶成工業股份有限公司,品管,2017.10.24,2017.1,4,等待中,簡單,進入公司大約等待了1...,"[{'Q': '對於派駐海外的看法以及家人的想法。', 'A': '想要有挑戰性的工作，...'}]",
3808,3808,寶成工業股份有限公司,化工,2017.09.25,2017.09,3,其他,簡單,一進公司先測驗英文，...,"[{'Q': '你上個工作離職的原因? 為什麼想換工作？', 'A': '簡短2-3分鐘自我介...'}]",
3809,3809,寶成工業股份有限公司,開發,2017.09.18,2014.07,4,錄取,簡單,面試前先有日文測驗，...,"[{'Q': '能否到海外工作', 'A': '能到不同城市工作，能...'}]",
3810,3810,寶成工業股份有限公司,製鞋流程,2017.09.09,2013.07,4,錄取,簡單,面試流程很完善 沒花...,"[{'Q': '你為什麼選擇我們公司？', 'A': '建議與運動相關 如此...'}]",
3811,3811,寶成工業股份有限公司,基層主管,2017.08.22,2017.04,4,錄取,簡單,先測性向跟英文在面試...,"[{'Q': '缺點是什麼', 'A': '個性較急較求完美'}]",
3812,3812,寶成工業股份有限公司,業務專員 外派,2017.08.15,2017.07,4,等待中,簡單,簡單詢問資歷？工作經...,"[{'Q': '英文自我介紹', 'A': '事先準備好說明的流程...'}]",
3813,3813,寶成工業股份有限公司,外派儲備幹部,2017.08.01,2017.05,4,等待中,簡單,面試前會先做約50分...,"[{'Q': '使用英文做的自我介紹', 'A': '自我介紹建議言簡意賅...'}]",
3814,3814,寶成工業股份有限公司,海外儲幹,2017.07.23,2016.04,4,其他,簡單,會分組  先全體10...,"[{'Q': '從自傳跟履歷問相關問題', 'A': '照實回答你的經驗最好...'}]",
3815,3815,寶成工業股份有限公司,樣品室,2017.07.05,2017.06,4,等待中,簡單,進到守衛室會先換證件...,"[{'Q': '你為什麼想在這工作？想要這份工作 ？', 'A': '因為跟大學四年學習的...'}]",
3816,3816,寶成工業股份有限公司,人資部門/實習生,2017.06.29,2017.02,5,其他,簡單,電話面試大約五分鐘,"[{'Q': '你為什麼想在這工作？想要這份工作 ？', 'A': '展現熱忱和了解'}]",
3817,3817,寶成工業股份有限公司,總務部/主管,2017.06.21,2016.05,4,錄取,簡單,一間小的辦公室，給人...,"[{'Q': '上一份工作為何離職?', 'A': '請把自己說的很可憐，...'}]",
3818,3818,寶成工業股份有限公司,開發基層主管(駐外),2017.06.18,2017.06,2,其他,簡單,進到公司大樓的4F後...,"[{'Q': '你為什麼會來應徵這份工作？', 'A': '(因為想在短時間內存...'}]",
3819,3819,寶成工業股份有限公司,UAIC,2017.05.15,2015.1,3,錄取,簡單,團體集中會議室進行筆...,"[{'Q': '你有什麼興趣喜好？', 'A': '制式回答即可,人資也...'}]",
3820,3820,寶成工業股份有限公司,駐外開發人員,2017.04.04,2016.07,3,錄取,簡單,初試、複試內容皆為開...,"[{'Q': '你上個工作離職的原因? 為什麼想換工作？', 'A': '福利制度不符合期望。'}]",
3821,3821,寶成工業股份有限公司,業務部-國外業務,2017.03.15,2016.09,5,其他,簡單,,"[{'Q': '過去工作業務內容', 'A': '簡單扼要'}]",
3822,3822,寶成工業股份有限公司,管理類-業務基層主管(駐外),2017.01.24,2017.01,5,等待中,簡單,到門口請警衛知會人資...,"[{'Q': '你上個工作離職的原因? 為什麼想換工作？', 'A': '用客觀的角度講述換工...'}]",
3823,3823,寶成工業股份有限公司,研發,2017.01.12,2017.01,3,等待中,簡單,,"[{'Q': '你上個工作離職的原因? 為什麼想換工作？', 'A': '轉換跑道'}]",
3824,3824,寶成工業股份有限公司,作業員,2016.12.19,2016.12,1,等待中,簡單,面議室,"[{'Q': '為什麼想來鞋業', 'A': '對鞋業很有興趣'}]",
3825,3825,寶成工業股份有限公司,事業群,2016.11.03,2014.08,3,錄取,簡單,,"[{'Q': '你覺得你的優勢及專業?', 'A': '除了履歷表上的所描述...'}]",
3826,3826,寶成工業股份有限公司,研發工程師,2016.10.27,2016.09,4,等待中,簡單,面試環境其實比想像中...,"[{'Q': '為什麼想應徵這份工作', 'A': '對於Nike鞋技術開...'}]",
3827,3827,寶成工業股份有限公司,採購,2016.09.21,2016.04,3,錄取,簡單,問有另外兩個職缺 會...,"[{'Q': '有另外兩個職缺，會選哪一個？', 'A': '需要回家思考與家人討...'}]",
3828,3828,寶成工業股份有限公司,IT,2016.06.05,2016.02,2,等待中,簡單,,"[{'Q': '你上個工作離職的原因? 為什麼想換工作？', 'A': '生涯規劃'}]",
3829,3829,TSMC_台灣積體電路製造股份有限公司（台積電）,職員,2023.03.28,2023.03,5,等待中,普通,整體花費時間為40分鐘左右採取視訊面試，主管會請您先自我介紹，然後詢問每一段工作經歷，以及離職原因等等，接著會詢問是否有升學進修等規劃，詢問是否有經濟壓力，優缺點各別是什麼，以及舉例一些情境題請你回答。,"[{'Q': '每個工作離職原因', 'A': '據實回答'}]",可以接受輪班性質，以及長時間做較為單一工作，主要為研發部門ete 應該是主管直接面試的，若對技術員有其他問題，建議可以先上網查詢相關資料網路上很多。
3830,3830,TSMC_台灣積體電路製造股份有限公司（台積電）,勞安人員,2023.03.27,2016.04,3,錄取,高,這個面試已經很久了，詳細內容有點不記得，公司福利很好，我也在那邊工作三個月，記得有筆試，面試時間大約1小時超過，主管很客氣，但他們看得出來很注重感覺，當時這家公司主要要到中科廠監督的工作，公司場有很多外包公司一起，常常需要加班,"[{'Q': '自我介紹', 'A': '會針對介紹深入訊問'}, {'Q': '對於工作了解度', 'A': '照實回答'}]",女生在這邊蠻吃香，男生很多女生很少，常常一堆男生會請喝飲料，所以體重上升很快，在這邊工作要有體力時間會常常加班，不過可以學到很多東西，因為本身工作要常常曬太陽我就不喜歡這樣的工作，很可惜
3831,3831,TSMC_台灣積體電路製造股份有限公司（台積電）,製程工程師,2023.03.25,2022.04,3,未錄取,低,首先進入視訊會議後，就馬上進行一分鐘的自我介紹，之後問直接與半導體製程有關的問題，之後針對面試的職缺進行說明，強調這個職缺之後可能會被派去南部，接著說明輪班情形，福利部分沒有著墨太多，大多強調派去南部及輪班的情況。敘述完工作細項後就先詢問是否可以接受被派去高雄，接著大致詢問一些過往的經驗以及研究內容。整體面試過程約40分鐘左右。,"[{'Q': '是否可以接受之後輪調至高雄', 'A': '因考量家庭因素，不考慮去高雄'}, {'Q': '四大製程是哪四大製程？他們分別的目的是什麼？', 'A': '簡單敘述四大製程，用一句話解釋'}, {'Q': '論文在做什麼', 'A': '大約用2-3分鐘解釋研究內容'}, {'Q': '研究對於半導體有什麼貢獻', 'A': '可思考製程中有什麼樣的方式可以減緩廢棄物及汙染'}]",這個職缺感覺需要的是可以去高雄的人，當我跟他說我無法去高雄之後，面試的主管就不是很想繼續問下去了，所以大致上簡短的隨意問個幾個問題就結束了，在最後的時候也不是很想讓我繼續問問題。整體面試過程大多著重在研究內容以及怎麼處理突發狀況。可多多上網找台積電面試的題目，大多都是考那些以及問跟研究有關的內容。
3832,3832,TSMC_台灣積體電路製造股份有限公司（台積電）,設備工程師,2023.03.25,2022.12,4,未錄取,低,"1.自我介紹
2.問關於論文問題
3. 知道半導體做甚麼嗎?
4. 可以接受輪班/值班制度嗎? 可以接受進無塵室嗎?
5. 會常常 on-call 
6. 通常下班後做甚麼?
7. 還有甚麼其他問題想要問?
8. 主管會問關於履歷裡面的一些內容","[{'Q': '基本半導體製程', 'A': '就是回答，薄膜、黃光、擴散、蝕刻'}]",可能我不夠積極，日後要比較主動一點，不讓主管都在問，我們可以多問問題，要讓主管看到我們很用心準備這場面試
3833,3833,TSMC_台灣積體電路製造股份有限公司（台積電）,IT,2023.03.20,2022.12,5,未錄取,普通,首先主管會先講解面試的關卡，總共三關:第一關線上程式測驗、第二關HR面試、第三關主管親自白板題程式測驗，然後開始講解工作內容，此時主管會撥放大概15分鐘的影片，撥完再誘面試者提問，最後還會問一些程式、網路相關的基本知識，不過主管說這部分只是想了解面試者的程度到哪裡而已。,"[{'Q': 'python、網路、資料結構', 'A': '照實回答'}]",建議多寫leetcode、資料結構、網路的知識可以複習一下，HR面談算是很基本沒甚麼太大問題，不過我自己程式沒過所以沒有進到主管白板題那關。
3834,3834,TSMC_台灣積體電路製造股份有限公司（台積電）,軟體開發工程師,2023.03.19,2022.11,3,未錄取,普通,"面試部門是hpc ic測試
本人面的主管沒有看問卷直接開始~
準備PPT 10頁內，和中英自介，大約20-30分鐘。
主管表示需要
1.視訊國外客戶
2.與外國人溝通
3.短期派駐學習後返台教學
4.自動化測試軟體 Jave or Python

side project部分，相較團體合作更看重「獨立完成」~
英文自我介紹有考到。
沒有到台南考英文上機，但我的多益520，自己也不確定原因。","[{'Q': '關於獨力完成專案最大挫折?', 'A': '提到論文部分，\n因論文為醫療相關研究，其一疫情影響受測者意願，其二積極與教授溝通提早改變方針等。'}]","面gg每個人都有撰寫應徵者問卷
可以具體描述成效，個人認為PPT和問卷可以有相關性。

gg面試單位，記得主管一開始自我介紹會提及。"
3835,3835,TSMC_台灣積體電路製造股份有限公司（台積電）,南科技術員,2023.03.18,2023.03,3,未錄取,普通,3/18號做國光客運到台南，3/19號早上9點到台積電南科(善化區南科路)，一開始要道櫃台收手機和電子產品，由人資帶到一間辦公室，總共快30個人去面試南科技術員，要帶鉛筆盒，一開始考半小時數學和英文測驗，再來考記憶力測驗(5個醫學單字，每段都很長)，半小時練習，半小時候考記憶力測驗，最後是面試。,"[{'Q': '請問為甚麼一開始做零售業的工作呢?', 'A': '當完兵後，遇到國內疫情爆發，不好找工作，所以就找家裏附近的店家先工作，我在零售業工作學習到客戶應對和提升人際關係，我認為這兩項技能適用於科技產業。'}, {'Q': '假設錄取你，你會來台積電南科上班嗎?', 'A': '會，我會先住親戚家或外面租房子。'}]","對方面試官說中科和南科8成自動化，2成勞力工作，要會看報表，公司試用期三個月內會安排學長教導你，我覺得這次面試官比較活潑好聊。
建議要面試技術員，可以參考以下網址:
https://www.dcard.tw/f/job/p/235582288
https://www.dcard.tw/f/kuas/p/224983912
https://www.dcard.tw/f/job/p/238790424
祝大家面視台積電技術員能順利被錄取"
3836,3836,TSMC_台灣積體電路製造股份有限公司（台積電）,MAE,2023.03.18,2023.03,4,等待中,簡單,"自我介紹後就是聊天時間了，履歷、成績單等等 什麼都聊不太像是問問題
畢竟工作不需要這些，網路上都查的到
之後就是介紹工作
哪個部門的、工時大概多久、工作環境怎樣、薪水多少、分紅大概是多少
總而言之一句話 你的肝好嗎?","[{'Q': '自我介紹', 'A': '如實回答'}]","建議大家可以先為你的履歷、成績單 周邊東西都先想好被問到時怎麼""聊天""
度
畢竟不是問問題，他只是要確認你是不是正常人而已
所以內向結巴的人要注意。"
3837,3837,TSMC_台灣積體電路製造股份有限公司（台積電）,職員,2023.03.18,2023.02,4,無聲卡,普通,先自我介紹，主管開始介紹工作地點、內容，無塵衣、輪班、小夜班、大夜班需求，然後給自己評分（1~10分）抗壓性、學習能力，詢問比起其他面試者有什麼讓我選擇你的優點及性格，以及面對壓力你會如何消疏解壓力。,"[{'Q': '還有應徵哪些公司', 'A': '照實回答'}]",自我介紹ppt建議頁數不用太多（約6~8頁），多介紹自我經歷、人格特質，自我評分建議要高，並有自信一點回答。
